[00:00:00] 大家好,我是小骏
[00:52:25] 其实我觉得现在
[00:52:26] 挺像是一个
[00:52:27] 操作系统的比喻的
[00:52:28] GN广密不是
[00:52:29] 他就拿模型
[00:52:30] 是OS的比喻吗
[00:52:32] 但我现在觉得
[00:52:32] 这个harness本身
[00:52:34] 更像是OS
[00:52:34] 模型它其实很像是
[00:52:37] 驱动这个OS的处理器
[00:52:39] 现在有很多的应用
[00:52:41] 它是基于说
[00:52:42] 你有一个cloud code
[00:52:43] 或者你有个codex的runtime
[00:52:44] 然后我在这个上面
[00:52:46] 再做一个应用
[00:52:47] 比如说我有个skill
[00:52:48] 我这个skill
[00:52:48] 可以插入到你的
[00:52:49] cloud code里面去
[00:52:50] 然后包括有一些
[00:52:52] 应用
[00:52:52] 比如说有一个叫pencil的
[00:52:53] 包括我们投的叫slug
[00:52:54] 它其实都是基于
[00:52:56] 你现在的runtime
[00:52:57] runtime就是你跑的
[00:52:58] 一个cloud code的实例
[00:52:59] 然后我在上面
[00:53:00] 再继续做一个code
[00:53:01] 做一个功能
[00:53:02] 所以它有点像是
[00:53:03] 我在windows上
[00:53:04] 去做一个应用
[00:53:04] 因为对于
[00:53:06] 这样的应用来讲
[00:53:07] 它不用自己去处理
[00:53:08] 跟模型怎么通讯
[00:53:09] 而是由中间的harness
[00:53:11] 比如说cloud code
[00:53:12] 或者open cloud
[00:53:13] 处理模型的通讯
[00:53:14] 而做这个skill的人
[00:53:16] 他其实只用考虑
[00:53:17] 我的skill怎么做
[00:53:18] 这个特别像是
[00:53:19] 在早期操作系统
[00:53:21] 出现的时候
[00:53:21] 形成的分化
[00:53:22] 因为在早期我们去想
[00:53:24] 最开始你要写一个应用
[00:53:26] 你是自己得处理
[00:53:27] 怎么跟cpu去通信的
[00:53:28] 在没有windows
[00:53:29] 这样的东西之前
[00:53:30] 所以你得去写
[00:53:31] 很底层的代码
[00:53:32] 当windows
[00:53:33] dos这样的操作系统
[00:53:34] 出现之后
[00:53:35] 你只需要处理
[00:53:36] 跟windows的通讯
[00:53:37] 至于windows
[00:53:38] 怎么去调度
[00:53:39] 这个cpu内存
[00:53:40] 怎么去做这些io接口
[00:53:41] 是操作系统去解决的
[00:53:42] 所以对于
[00:53:43] 当时windows出现之后
[00:53:45] 开发者
[00:53:46] 他就不用去handle硬件了
[00:53:48] 他其实就handleapi就行了
[00:53:49] 那ios其实也是这样
[00:53:51] ios出现的时候
[00:53:51] 我写一个移动的app
[00:53:53] 我就不用太考虑
[00:53:54] 我怎么跟苹果的处理器
[00:53:56] 怎么跟摄像头去通信
[00:53:57] 它被封装成了一些接口
[00:53:58] 我调用就行了
[00:53:59] 那你看在三年前
[00:54:02] 一个AI应用开发者
[00:54:03] 他得自己去处理
[00:54:04] 怎么样写一个agent
[00:54:06] 一个loop
[00:54:06] 怎么样处理memory
[00:54:07] 怎么样处理各种guard reel
[00:54:09] 就是模型的
[00:54:10] 这些hannes的东西
[00:54:11] 那个时候要做一个
[00:54:12] 应用开发者
[00:54:13] 是更辛苦的
[00:54:14] 但现在你在cloud code
[00:54:16] 或者这些hannes的技术上
[00:54:17] 你再做一个skills
[00:54:18] 或者你再做一个
[00:54:19] 他的壳
[00:54:20] 其实你就不用去
[00:54:21] 处理
[00:54:22] 比如说怎么跑agent loop
[00:54:23] hannes就帮你处理了
[00:54:25] 然后你在上面去做就行了
[00:54:26] 所以现在我是觉得
[00:54:27] 它有点像是
[00:54:29] hannes变成了操作系统层
[00:54:30] 然后模型变成了处理器层
[00:54:33] 因为你也知道
[00:54:34] 当时比如windows年代
[00:54:35] 你可以用intel的cpu
[00:54:36] 你可以用amd的cpu
[00:54:38] 你可以插拔这个cpu
[00:54:39] 哪个便宜
[00:54:40] 价点物美你用哪个
[00:54:41] 或者哪个新的更强用哪个
[00:54:42] 这个其实挺像现在的
[00:54:43] 就是用户可以插拔模型
[00:54:45] 给他的hannes
[00:54:46] 然后在这个操作系统上
[00:54:48] 大家再去build
[00:54:49] 新的不同的能力
[00:54:51] 好像有一个
[00:54:51] 有点这么类似
[00:54:52] 就是大家开始出现
[00:54:54] 基于cloud code
[00:54:55] 去做应用的
[00:54:56] 这样一个尝试
[00:54:57] 或者cloud code以后
[00:54:58] 可能它就变成一个os层
[00:55:00] 你装了cloud code
[00:55:01] 但是你并不是
[00:55:02] 用cloud code去做
[00:55:03] 而是你用一个
[00:55:04] cloud code上的应用
[00:55:05] 去做事情
[00:55:05] 其实我们现在也看到了
[00:55:06] 这样的一些趋势
[00:55:07] 因为cloud code
[00:55:08] 对很多人来讲
[00:55:09] 它是一个cli
[00:55:10] 它是基于在terminal里面的
[00:55:12] 所以很多人
[00:55:12] 其实现在他不是
[00:55:13] 打开这个terminal
[00:55:14] 去直接去交互
[00:55:15] 而是说
[00:55:16] 他有一个图形化的界面
[00:55:18] 跑在cloud code
[00:55:19] runtime上面
[00:55:20] 这个我觉得
[00:55:21] 也是今年
[00:55:22] 很有意思的一个趋势
[00:55:23] 我们在看创业者的时候
[00:55:25] 就是发现
[00:55:25] 有的人是比较求稳
[00:55:27] 他做一个
[00:55:28] 好像被大家
[00:55:28] 已经讲了很多的概念
[00:55:29] 比如说
[00:55:30] 我也做过小王侠
[00:55:30] 我稍微改一改
[00:55:31] 我觉得在这个
[00:55:32] 变化很快的时候
[00:55:33] 机会很多的时候
[00:55:34] 最怕的其实就是
[00:55:36] 为了稳妥去跟风
[00:55:37] 因为你一跟
[00:55:38] 你如果东西不够创新
[00:55:40] 你跟着别人跑
[00:55:40] 那可能时间就浪费了
[00:55:41] 缺钱可以融资
[00:55:43] 就是一个创新失败
[00:55:44] 可以再来
[00:55:45] 但如果你做的事情
[00:55:45] 一下来就不创新
[00:55:46] 我觉得在AI
[00:55:47] 这是很危险
[00:55:47] 所以我觉得第一个
[00:55:48] takeaway就是说
[00:55:49] 你要做真正
[00:55:50] 大幅度的创新
[00:55:51] 第二个呢
[00:55:52] 我觉得是
[00:55:53] 其实要敢于
[00:55:54] 做horizontal的东西
[00:55:56] 其实因为
[00:55:56] 大家如果在硅谷的时候
[00:55:58] 每个人都说
[00:55:59] 我要做vertical
[00:55:59] 我要做很垂直
[00:56:01] 有的人其实是觉得
[00:56:02] 进入垂直行业
[00:56:03] 比较保险
[00:56:04] 因为大厂
[00:56:05] 先不会来跟你竞争
[00:56:06] 对吧
[00:56:06] 你好像在一个
[00:56:07] 小田地里面
[00:56:08] 但是我觉得
[00:56:09] 技术发展
[00:56:10] 早期变化太快了
[00:56:11] 如果你做的太垂直的话
[00:56:12] 你是容易
[00:56:13] 把自己给困进去的
[00:56:14] 当你做horizontal的时候
[00:56:15] 其实你的能力
[00:56:16] 是可以去发散的
[00:56:18] 比如说
[00:56:18] 他们刚开始
[00:56:19] 做的时候
[00:56:19] 其实并不知道
[00:56:20] 回来PPT
[00:56:21] 做网站
[00:56:21] 会变成一个主要的场景
[00:56:23] 他们是做了一个
[00:56:24] 很通用的agent
[00:56:25] 所以后来还衍生出了
[00:56:26] 我可以做PPT
[00:56:27] 我可以做网站
[00:56:28] 我可以做数据分析
[00:56:29] 对吧
[00:56:29] 所以当技术要很快的时候
[00:56:31] horizontal能让你
[00:56:33] 能让很多
[00:56:34] 新的浪潮的变化
[00:56:35] 能对你有用
[00:56:36] 对你有价值
[00:56:37] 因为你能最早
[00:56:37] 发现一些市场性
[00:56:38] 对
[00:56:38] 因为你是一个
[00:56:39] 能够承载不同
[00:56:40] 场景的一个产品
[00:56:41] 你是一个载体
[00:56:42] 对
[00:56:42] 因为硅谷的
[00:56:44] 很多时候讲
[00:56:44] 要做垂直SaaS的
[00:56:46] 这个叙事
[00:56:46] 对吧
[00:56:46] 所以很多人
[00:56:47] 也是被这个影响
[00:56:48] 但是我认为
[00:56:49] 要做垂直的SaaS
[00:56:50] 是因为SaaS
[00:56:51] 已经到了后期
[00:56:51] 通用的机会
[00:56:52] 已经被做了差不多了
[00:56:53] 所以你才要做垂直
[00:56:54] 做一个什么
[00:56:55] 宠物医院预约系统
[00:56:56] 之类的
[00:56:56] 但是这个
[00:56:57] 在一个技术发展早期
[00:56:59] 当有horizontal的
[00:57:00] 机会的时候
[00:57:00] 勇敢地去做horizontal
[00:57:02] 勇敢地去做创新
[00:57:03] 这个我觉得
[00:57:04] 是有大机会的
[00:57:05] 那么在这个里面
[00:57:07] 我觉得其实
[00:57:08] 你看Publicity
[00:57:09] Manus
[00:57:10] Genspark
[00:57:11] OpenCraw
[00:57:11] Hermes
[00:57:13] 除了这些AI
[00:57:14] 我觉得这一波
[00:57:15] 跑出来的大应用
[00:57:16] 当然
[00:57:16] 现在很早
[00:57:17] 其实很多
[00:57:17] 都是horizontal的
[00:57:19] Liveable
[00:57:19] 它原来是
[00:57:20] 现在也在做
[00:57:22] 各种各样的
[00:57:22] 平行扩张
[00:57:23] 对吧
[00:57:23] 所以我是觉得
[00:57:24] 在机会发生的时候
[00:57:26] 就要创新
[00:57:27] 而且要敢于
[00:57:28] 做通用的东西
[00:57:28] 我觉得这个
[00:57:29] 是有点犯共识的
[00:57:31] 因为可能
[00:57:31] 讲垂直的会非常多
[00:57:33] 你刚才说要创新
[00:57:35] 就是我突然想到
[00:57:36] 因为今年
[00:57:37] 所有人都要做
[00:57:38] agentic coding
[00:57:38] 这个会不会
[00:57:39] 过于同质化
[00:57:40] 我认为
[00:57:41] 肯定也是有点
[00:57:42] 其实我还是
[00:57:43] 有一个暴论
[00:57:44] 就是我们对AGI
[00:57:45] 一直在缩水的
[00:57:46] 最开始的AGI
[00:57:47] 是那种毁灭人类
[00:57:48] 对吧
[00:57:49] singularity
[00:57:49] 后来是变成
[00:57:50] 就是说
[00:57:51] 节约黎曼猜想
[00:57:52] 创造新东西
[00:57:53] 现在是替代
[00:57:54] 普通程序
[00:57:55] 就我认为
[00:57:56] 如果说到说
[00:57:56] 现在AGI已经实现了
[00:57:57] 我其实不太认同
[00:57:58] 因为
[00:57:59] 他说的是coding
[00:58:00] coding AGI
[00:58:01] again
[00:58:02] 他其实也是把AGI
[00:58:03] 我认为是做了一个
[00:58:04] 缩水化的
[00:58:05] 在这里面
[00:58:06] 怎么样真正实现
[00:58:07] 能够创新
[00:58:08] 其实还是非常重要
[00:58:09] 因为写代码
[00:58:10] 尤其大部分的
[00:58:12] 这种日常的写代码
[00:58:13] 它是一个完全
[00:58:14] within distribution的事情
[00:58:16] 就是
[00:58:16] 他写的代码
[00:58:17] 都是在人类
[00:58:17] 已有代码里面的
[00:58:18] 所以我们现在
[00:58:19] 大家发现
[00:58:19] AI写前端最简单
[00:58:20] 因为你前端做完端
[00:58:21] 就是那些东西
[00:58:23] 但是我怎么样
[00:58:23] 有一个真正
[00:58:24] ood的问题
[00:58:25] 这个现在仍然是
[00:58:26] 个开放问题
[00:58:27] 因为大家原来想的
[00:58:28] 很多时候是
[00:58:29] 你要有新的生产力
[00:58:30] 我们刚才说的
[00:58:30] 降本真相
[00:58:31] 降本现在在发生
[00:58:33] 现在AI毁灭
[00:58:34] 旧价值的速度
[00:58:35] 是远高于
[00:58:36] 创造新价值的速度
[00:58:38] 但是创造新价值
[00:58:39] 很多时候要有新产品
[00:58:40] 有新药物
[00:58:41] 新的发现
[00:58:42] 这些其实还是
[00:58:43] 要AI去做
[00:58:46] 很多都在做
[00:58:47] auto research
[00:58:48] 都是在用
[00:58:49] AI去加速
[00:58:50] 研究过程
[00:58:51] 包括顺宇在
[00:58:52] 播客里也聊了
[00:58:53] 其实微博现在
[00:58:53] top lab都在用
[00:58:55] AI在整个
[00:58:56] 模型训练过程中
[00:58:57] 去加速
[00:58:57] 这个我觉得也是
[00:58:58] 大部分人在做的
[00:59:00] 比如大家都在做
[00:59:01] agent coding
[00:59:02] 但有的做法
[00:59:03] 就是靠蒸馏
[00:59:04] 我把一个数据
[00:59:05] 把它蒸进来
[00:59:06] 在这个里面的话
[00:59:06] 你可能这就是一个
[00:59:08] 只抄答案
[00:59:09] 但是你没有
[00:59:09] 做这样一个
[00:59:11] 创新的过程
[00:59:12] 那么在这个里面
[00:59:12] 怎么样让模型
[00:59:14] 能够训练模型
[00:59:15] 然后把迭代数据
[00:59:16] 都变快
[00:59:16] 这可能也就是
[00:59:17] 大家都在做coding
[00:59:18] 但有的人
[00:59:19] 可能做的不一样
[00:59:20] 刚才说Hannes
[00:59:22] 我再补充一个问题
[00:59:23] 就是模型公司的能力
[00:59:24] 进一步提升
[00:59:25] 它会不会向下吞噬
[00:59:26] 兼并Hannes的空间
[00:59:28] 我觉得肯定是有可能的
[00:59:30] 所以第一个Hannes
[00:59:32] 你积累了自己
[00:59:33] 术语之后
[00:59:34] 你可能也得
[00:59:34] 训练自己的模型
[00:59:35] 我觉得Cursor
[00:59:35] 是一个最典型的例子
[00:59:37] 对吧
[00:59:37] 它不是也要卖了吗
[00:59:39] 但它可以不卖
[00:59:40] 我觉得它是
[00:59:41] XI很想卖它
[00:59:42] 但我觉得卖不卖
[00:59:43] 其实是一个结果
[00:59:44] 但是知道你可以看到
[00:59:46] Composer的出现
[00:59:47] 肯定是让Cursor
[00:59:48] 这家公司
[00:59:48] 变得更有价值了
[00:59:49] 它其实也是
[00:59:50] 从Hannes到模型的
[00:59:52] 一个例子
[00:59:52] 第二个我觉得就是说
[00:59:54] 你的护身盒
[00:59:54] 要建在产品上
[00:59:55] 比如说我刚刚
[00:59:57] 提到的例子
[00:59:57] 就是你的记忆
[00:59:58] 在Hannes上的时候
[00:59:59] 用户是可以换模型
[01:00:01] 但他不想换Hannes
[01:00:02] 结果我们其实
[01:00:02] 见到很多这样的例子
[01:00:04] 用户希望拥有这个记忆
[01:00:05] 用户希望拥有这个memory
[01:00:07] 另外我其实也想
[01:00:08] 互联网这个里面
[01:00:10] 最强的其实是
[01:00:11] 网络效应
[01:00:11] 但是过去其实AI
[01:00:13] 我觉得大家一直没有
[01:00:14] 做出一个好的
[01:00:15] 网络效应来
[01:00:15] 很多人都一直在想
[01:00:17] AI能不能有网络效应
[01:00:18] 其实我在一个月前
[01:00:19] 我就是在想这个问题
[01:00:20] 我觉得是有可能
[01:00:22] 出现一个agent的
[01:00:23] 一个网络效应
[01:00:24] 本质上是因为
[01:00:25] agent之间的差距
[01:00:27] 越来越大
[01:00:27] 带来了一个
[01:00:28] 价值交换的可能
[01:00:30] 比如说六个月前
[01:00:31] 你用的agent
[01:00:32] 我用的agent
[01:00:32] 没有什么本质变化
[01:00:34] 比如你用Cloud Code
[01:00:35] 解决问题
[01:00:35] 我的Cloud Code是一样的
[01:00:37] 这个时候
[01:00:38] 就没有理由去交换
[01:00:40] 对吧
[01:00:40] 各自做各自的
[01:00:41] 但是现在因为
[01:00:42] 大家在Hannes上
[01:00:43] 沉淀了
[01:00:44] 越来越多的
[01:00:44] context
[01:00:45] 比如说你可能
[01:00:45] 有你的skills
[01:00:46] 我有我这样的skills
[01:00:47] 并且我跟我的agent
[01:00:49] 去沟通之后
[01:00:50] 他对我有很多
[01:00:51] 更多的独特的了解
[01:00:52] 比如假设我跟他
[01:00:53] 讨论了100个BP
[01:00:54] 那他可能对于
[01:00:55] 戴宇森怎么开一个BP
[01:00:56] 他就会有更多的了解
[01:00:57] 这样就出现了
[01:00:58] 一种情况是
[01:00:59] 同一个任务
[01:01:00] 给不同的人的agent做
[01:01:02] 他会得到不同的结果
[01:01:04] 因为这是agent的Hannes
[01:01:05] 里面积累了
[01:01:06] 不同的context
[01:01:07] 来实现的
[01:01:08] 这样就会出现
[01:01:09] 我有理由
[01:01:10] 把我的事要给你做
[01:01:11] 比如说我不知道
[01:01:12] 你现在写这个采访提纲
[01:01:13] 或者什么采访稿
[01:01:14] 你可能也会有些
[01:01:15] 自己的skills
[01:01:16] 或者之类的
[01:01:17] 那这样同样一个采访稿
[01:01:19] 给张小俊的agent
[01:01:20] 去生成他的问题
[01:01:22] 就会比我自己
[01:01:24] 拿我的cloud code生成
[01:01:25] 会更有价值
[01:01:27] 因为你的agent
[01:01:28] 是有可能成立了
[01:01:29] 你所有的访谈
[01:01:30] 你所有的问题的准备
[01:01:31] 所有的这些思考的
[01:01:33] 那在现在的做法是
[01:01:35] 张小俊很慷慨
[01:01:36] 他做一个张小俊skill
[01:01:38] 然后给很多agent的信用
[01:01:40] 但是我想这个
[01:01:41] 其实是不太work的
[01:01:42] 因为
[01:01:42] 当然
[01:01:43] 你的skill一做下来之后
[01:01:44] 你就失去对他的控制了
[01:01:45] 他也可以被随意分发
[01:01:46] 所以我觉得
[01:01:47] 可能以后会出现的情况
[01:01:49] 就是说
[01:01:49] 我的agent
[01:01:50] 雇佣张小俊的agent
[01:01:51] 比如假设我要采访一个人
[01:01:53] 然后我跟我的agent说
[01:01:55] 你去把这个任务
[01:01:56] 请张小俊的agent来做
[01:01:58] 然后他
[01:01:59] 比如我的agent
[01:02:00] 给你1000块钱
[01:02:01] 可能1000块钱太便宜了
[01:02:02] 给你1万块钱
[01:02:02] 然后这里面
[01:02:04] 1000块钱是token的价值
[01:02:05] 但9000块钱是
[01:02:07] 因为你的agent积累了
[01:02:08] 你的专有知识
[01:02:10] 专有信息
[01:02:11] 所以他比我的agent
[01:02:12] 花1000块钱
[01:02:13] 烧token
[01:02:14] 做条东西要好很多
[01:02:15] 我觉得这种价值的网络
[01:02:17] 是有可能出现的
[01:02:18] 这个其实有点像是个电商
[01:02:20] 所以
[01:02:20] 我只是在描述一种
[01:02:22] 我心中
[01:02:23] 有可能出现的agent之间的
[01:02:25] 网络效应
[01:02:26] 但是你想
[01:02:26] 那这个
[01:02:27] 雇佣劳动市场很关心
[01:02:28] 对对对
[01:02:29] 六个月前
[01:02:29] 我是没有理由
[01:02:30] 雇佣你的agent的
[01:02:31] 因为你的agent跑的也是opus
[01:02:33] 我的也是opus
[01:02:34] 所以咱俩都可以一样
[01:02:35] 咱俩都是烧头本钱
[01:02:36] 但是你想
[01:02:37] 在我刚才描述的
[01:02:38] 这个场景里面
[01:02:39] 你的context
[01:02:39] 你的proprietary information
[01:02:41] 你的可能是
[01:02:42] 永远不会被镇留到
