[00:00:00] 大家好,我是小骏
[01:05:05] 那为什么不用抱它了
[01:05:07] 对
[01:05:07] 所以它其实让
[01:05:10] 不那么好的模型
[01:05:11] 有了更好发挥的空间
[01:05:13] 对 它的上限更高
[01:05:14] 对
[01:05:15] 所以其实更符合国内的叙事对吧
[01:05:19] 不知道国内叙事是什么
[01:05:21] 但是会让人很想用它
[01:05:23] 很想用它替代自己的工作
[01:05:25] 所以需要小尺寸的端册模型爆发吗
[01:05:30] 这个趋势肯定会发生
[01:05:31] 但是我觉得它不是26年的一个主要的旋律
[01:05:34] 它是一个支线
[01:05:36] 而且是会持续发生的事情
[01:05:38] 26年的主要旋律就是生产力的变化
[01:05:41] 高生产力场景的持续突破
[01:05:44] 所以我们要做
[01:05:44] 更强的模型
[01:05:45] 我们要做更长程的任务
[01:05:46] 然后更强调多Agent的职业的协作
[01:05:51] 因为更复杂的任务
[01:05:52] 它不可能是单一Agent去做的
[01:05:54] 但多Agent的协作
[01:05:55] 某种程度上也是为了成本的考量
[01:05:57] 对 成本和时间的考量
[01:05:59] 对
[01:06:00] 然后
[01:06:00] 以及怎么去激发
[01:06:04] Agent的这个群体的智慧
[01:06:06] 我现在觉得
[01:06:07] 现在市场上的
[01:06:08] 现在已经看到的
[01:06:10] Multi-Agent的工作都有点伪
[01:06:13] 我说这个伪是说
[01:06:14] 真的
[01:06:15] 依赖于Multi-Agent能够实现更好的
[01:06:18] 最终的任务的完成率
[01:06:20] 在这个伪度上
[01:06:21] 我觉得是有点伪的
[01:06:22] 但是它能提升
[01:06:24] 效率
[01:06:27] 就是速度
[01:06:28] 就是这个任务完成最终的速度
[01:06:30] 以及它最终能够节省成本
[01:06:32] 这个是确定的Multi-Agent
[01:06:34] 但我没有看到说Multi-Agent一定最终能够
[01:06:37] 实现一个更高上限的一个东西
[01:06:40] 但它会发展
[01:06:41] 只是我目前还没有看到
[01:06:43] 所以今年的叙事其实跟前三年
[01:06:45] 发生了很大的变化
[01:06:48] 我自己是怎么感知到的
[01:06:51] Kimi的人跟我说
[01:06:52] 他们觉得他们跟豆包已经开始玩不一样的游戏了
[01:06:56] 豆包 元宝 阿里都在玩互联网产品的游戏
[01:06:59] 因为他们在打DAU
[01:07:01] 然后Kimi的人他们是觉得他们在
[01:07:04] 就是走了Anthropic那条路
[01:07:06] 你们在玩一场什么样的游戏啊
[01:07:10] 就可能我们追求的事情是
[01:07:12] 我自己觉得什么啊
[01:07:14] 我自己觉得什么啊
[01:07:14] 我自己觉得什么啊
[01:07:15] 什么时候能够超越自己吧
[01:07:16] 我是这么去定义的
[01:07:19] 因为我觉得我对AGI的一个定义
[01:07:21] 会非常的模糊的一个原因
[01:07:23] 就是因为
[01:07:24] 我觉得没有必要去追求一个非常清晰的一个AGI的定义
[01:07:28] 当AGI发生的时候
[01:07:30] 所有人都会感知到的
[01:07:32] 就是因为你发现每个人的生活
[01:07:34] 你的生活方式
[01:07:36] 你的工作方式
[01:07:36] 已经未知长达很长的时间
[01:07:39] 已经慢慢的被它改变了
[01:07:42] 所以在这个过程中
[01:07:45] 追求DAU追求这些东西
[01:07:47] 它并不会改变我
[01:07:49] 它并不会促成这个目标
[01:07:51] 就是让这个模型代替我
[01:07:53] 它并不会促成我这个目标
[01:07:54] 所以我就完全没有在想这些事情
[01:07:57] 而如果说我们去追求一些中间的目标
[01:08:02] 比如说你去追求token消耗量
[01:08:05] 你去追求它完成更高价值的任务
[01:08:09] 它是在往这个目标去靠近的
[01:08:11] 对
[01:08:12] 因为要完成可能替代我自己的任务
[01:08:14] 它确实是
[01:08:15] 需要更多的token消耗量
[01:08:16] 它需要具备更复杂的context
[01:08:19] 它需要去调动其他的智能水平
[01:08:23] 反对管理其实就是要去调动其他的智能水平
[01:08:27] 对
[01:08:27] 所以技术创新也是
[01:08:31] 你需要具备更多的数据访问的权限
[01:08:34] 你需要具备
[01:08:36] 给你一个集群
[01:08:38] 你会用
[01:08:39] 一个GPU集群
[01:08:41] 你会用它
[01:08:42] 并且你要自己去定义一套评估标准
[01:08:44] 当你
[01:08:45] 你需要具备
[01:08:45] 在这个集群上训练一个模型过后
[01:08:47] 你怎么去验证
[01:08:48] 这些事情就是
[01:08:50] 我想象的是
[01:08:51] 我们应该让这个模型结合一套框架本身
[01:08:55] 应该去完成这些事情和任务
[01:08:57] 而不是去追求
[01:08:59] 另外一个叙事上的事情
[01:09:01] 所以我就没有太理解
[01:09:03] 他们那个叙事吧
[01:09:04] 你说DAU的叙事是吧
[01:09:06] 对
[01:09:06] 就是我自己觉得这个叙事就
[01:09:08] 不太符合我自己的
[01:09:10] 我们做研究的一个路径
[01:09:13] 过去两个月
[01:09:14] 你觉得你的生活是如何的呢
[01:09:15] 生活发生什么样的变化
[01:09:17] 生活就是
[01:09:19] 亢奋还有亢奋
[01:09:21] 就是你感觉每天都会发现
[01:09:26] AGE的框架本身或模型本身又进步了
[01:09:29] 所以今年带着给你很强的AHA moment
[01:09:32] 这个可能比过去Tribal的更强
[01:09:34] 对
[01:09:34] 而且它是持续的
[01:09:36] 就它持续的
[01:09:37] 就它你感觉它停不下来
[01:09:39] 这是比较大的变化
[01:09:40] 我觉得RE可能就是那一阵
[01:09:42] 就你去体验它的那一刻
[01:09:44] 你用到它了
[01:09:45] 然后你发现它具备很好的思考能力了
[01:09:48] 然后这个思考能力从Columbia Mass
[01:09:50] 外放到其他领域
[01:09:51] 也就是那一刻
[01:09:52] 然后那一刻晚过后
[01:09:53] 你没有感觉它有持续性
[01:09:55] 但AGE这个事上
[01:09:57] 你会觉得它一直在持续
[01:09:58] 我觉得这种持续性是
[01:10:00] 是完全不一样的感受
[01:10:03] 因为有这样的持续性
[01:10:04] 所以你会更坚信这个事
[01:10:06] 它在全面加速
[01:10:07] 有什么样的一个任务
[01:10:09] 是你过去觉得它绝对不可能做到
[01:10:11] 但是今天它可以做到
[01:10:12] 就去模型这个事
[01:10:13] 我自己觉得以前
[01:10:14] 我认为是很难的
[01:10:16] 因为你要涉及到跟一个更复杂的
[01:10:22] 比如深度学习平台的融合
[01:10:24] 听起来就不太靠谱
[01:10:27] 然后以及你怎么去
[01:10:29] 让模型具备你有的connection
[01:10:32] 因为一个研究员
[01:10:33] 他要有的connection是很长的
[01:10:35] 就你要经过很长的科研的培养
[01:10:39] 比如说一个博士
[01:10:40] 他有五年的科研的培养
[01:10:41] 对吧
[01:10:42] 你怎么让一个大模型
[01:10:44] 跟你有的接触
[01:10:44] 有一样的contest
[01:10:45] 这个事是很难的
[01:10:47] 我之前认为是不太可能的
[01:10:48] 但是我最近发现
[01:10:50] 原来他很聪明
[01:10:51] 聪明到你只要把你进行contest告诉他
[01:10:53] 他甚至能帮你复原出来
[01:10:55] 你自己的科研的成长路径
[01:10:58] 你让这个时候
[01:10:59] 你再去跟他讨论同样的topic的时候
[01:11:01] 你发现他跟你一样聪明
[01:11:02] 就这个事是很残酷的
[01:11:04] 就我之前认为
[01:11:06] 我们自己做的工作已经是足够有创造力
[01:11:08] 足够不会被skill化
[01:11:10] 不会被block flow化的
[01:11:11] 但我现在发现他竟然也能
[01:11:14] 然后也就是说
[01:11:14] 可能过一段时间
[01:11:16] 他真的能运一个
[01:11:17] 我们能运出来的模型
[01:11:19] 他也能运出来了
[01:11:20] 那他可不可以运出更强的模型呢
[01:11:24] 然后他就自己
[01:11:25] 左脚踩右脚就提升了
[01:11:28] 我觉得这个事情是很有可能发生的
[01:11:30] 这个可能是一个非常大的转变
[01:11:32] 对
[01:11:33] 所以他可能真的能依靠于
[01:11:36] 他自己产生更强的智能
[01:11:39] 进化
[01:11:40] 他先吸收所有人的智能
[01:11:42] 然后再靠自己产生更强的智能
[01:11:44] 对
[01:11:44] 我觉得这个事肯定是
[01:11:45] 就在这一两年发生的事情
[01:11:47] 我刚才听你的整个描述
[01:11:49] 我会有一种感觉
[01:11:49] 我觉得你迅模型的方式
[01:11:51] 好像和你管团队的方式
[01:11:53] 有某种相似性
[01:11:54] 主要的原因是
[01:11:57] 他确实需要群体智能
[01:12:00] 对
[01:12:01] 不是个人英雄主义
[01:12:02] 当然不是
[01:12:02] 当然不是
[01:12:03] 就是他需要每个环节上
[01:12:06] 都是足够believe和极致的人
[01:12:11] 对
[01:12:11] 什么叫群体智能
[01:12:13] 在模型训练上
[01:12:14] 可能不同的agent
[01:12:17] 他需要有自己的context
[01:12:19] 然后有自己context的原因是
[01:12:22] 当模型能力没有那么强的时候
[01:12:25] 有自己的独立的context
[01:12:26] 他会更专注
[01:12:28] 对
[01:12:29] 专注还是蛮重要的
[01:12:30] 你的context不被混乱
[01:12:32] 然后他能完成得更准
[01:12:34] 然后
[01:12:35] 所以就是你可以以为
[01:12:37] 我们现在去模型
[01:12:38] 可能需要非常懂英法人
[01:12:40] 然后去写一套非常好的
[01:12:44] 训练或推理的架构
[01:12:46] 然后需要他从推理的视野去倒推
[01:12:50] 跟做能懂模型评估
[01:12:54] 以及模型训练人一块去定义一个非常好的模型结构
[01:12:58] 有这样一个中间的collection的合作
[01:13:00] 然后这个非常懂模型训练和
[01:13:02] 懂模型评估的人
[01:13:04] 又要学会去跟
[01:13:05] 做数据的同学去
[01:13:07] 进一步的去沟通说
[01:13:08] OK我们要赋予模型什么样的能力
[01:13:10] 我们需要去构造什么样的数据
[01:13:12] 然后同时呢
[01:13:13] 做数据之后呢
[01:13:14] 一群人他又同时需要参与预训练跟后训练
[01:13:17] 因为预训练跟后训练
[01:13:19] 他的数据的sense是通的
[01:13:22] 对
[01:13:22] 然后这里边其实你要
[01:13:24] 你要真分的话还是有很多
[01:13:26] sub-agent的
[01:13:27] 但这些sub-agent之间
[01:13:29] 他们的context
[01:13:30] 有独立的地方
[01:13:32] 也有关联的地方
[01:13:33] 然后我觉得这样一套复杂的框架
[01:13:36] 现在目前看起来是能够被
[01:13:38] 被模拟出来的
[01:13:41] 确实能够被模拟出来的
[01:13:43] 然后
[01:13:43] 这也是我为什么我自己
[01:13:45] 玩OpenCode的第二天
[01:13:47] 我就开始让他去
[01:13:48] 当时我在家嘛
[01:13:50] 然后我就让我家里边的每个人
[01:13:52] 就我爸爸我妈妈然后我老公
[01:13:54] 然后
[01:13:54] 每个人都有一个自己的sub-agent
[01:13:59] 我们打到一个分数群
[01:14:00] 每个人也可以自己跟自己的独立的sub-agent去聊天
[01:14:03] 然后他自己进化
[01:14:04] 然后我就会在那个群里面
[01:14:07] 委派一个任务
[01:14:08] 给他们的sub-agent让他们改
[01:14:11] 因为我们的context是不一样的
[01:14:13] 然后让他干确实的
[01:14:14] 他会
[01:14:15] 因为他有更好的context
[01:14:17] 所以他会干得更好
[01:14:19] 也就是这样一很粗浅的尝试
[01:14:22] 让我相信就是这个事应该
[01:14:25] 就同样很简单的事情
[01:14:26] 他换到一个更高复杂度
[01:14:28] 更有创造力的场景
[01:14:30] 只要模型的能力跟硬体的框架
[01:14:32] 本身在进化应该也是可能做到的
[01:14:35] 我想到刚才有一个点
[01:14:36] 就是关于框架
[01:14:38] 你要不要有一个完整的表述
[01:14:39] 就是智能体的框架
[01:14:40] 智能体的框架
[01:14:42] 嗯
[01:14:42] 嗯其实智能体的框架呢
[01:14:43] 智能体的框架我认为是一个
[01:14:44] 现在就有很多形容词去形容它
[01:14:47] 比如说Harris, Scaffold
[01:14:50] 然后还有一些其他形容词
[01:14:52] 就我没有特别去专注说
[01:14:55] 哪个形容词是更准确的
[01:14:57] 对
[01:14:58] 然后我更关注的是
[01:14:59] 这个框架本身
[01:15:01] 它带来的一些差异化的优势是什么
[01:15:04] 嗯
[01:15:04] 然后就比如说
[01:15:07] 我认为一个非常好的框架
[01:15:09] 它其实应该是去
[01:15:13] 尽量去弥补在行动上的缺陷的
[01:15:18] 很多东西都是在弥补行动上的缺陷
[01:15:21] 就比如说
[01:15:21] 很好Memory系统是弥补行动上的缺陷
[01:15:24] 然后接悟到了更多的广泛的
[01:15:26] Message的Channel是弥补行动上的缺陷
[01:15:29] 然后以及它更主动
[01:15:31] 它更主动
[01:15:32] 不管是定时任务的主动
[01:15:34] 还是它有些其他方式
[01:15:37] 一些主动的设计
[01:15:38] 以及它自我去更新迭代
[01:15:40] 其实这些都是在弥补行动上的缺陷
[01:15:43] 因为大模型是它
[01:15:45] 你给它
[01:15:46] 不管是
[01:15:47] 你给它越好的Context
[01:15:50] 它肯定执行的效果越高
[01:15:53] 所以你要是能把这些
[01:15:55] 它获取不到的Context
[01:15:56] 这些行动上的Context都给它
[01:15:59] 那么它肯定会完成得更好
[01:16:01] 所以这是
[01:16:03] 我看一个好的框架的时候
[01:16:05] 我会看它有没有这些要素
[01:16:07] 然后那么
[01:16:08] 当然这里边还有一个
[01:16:10] 很关键的一环是
[01:16:13] 是评估
[01:16:14] 就是一个好的框架本身
[01:16:15] 它确实是需要有一个很好的
[01:16:18] 可泛化的一套评估体系的
[01:16:20] 对
[01:16:20] 然后这样它才可能自迭代
[01:16:23] 然后这里边是
[01:16:24] 现在也有的评估体系
[01:16:26] 其实都非常的简单
[01:16:27] 它只是为了防止它
[01:16:29] 不出致命性的错误
[01:16:32] 对
[01:16:33] 然后
[01:16:33] 那么怎么有一个更有泛化力的一套评估体系
[01:16:37] 然后来促进这一套框架自迭代
[01:16:39] 其实现在是把最高阶段的群人
[01:16:43] 当评估
[01:16:43] 就是你交给它一个更难的任务
[01:16:47] 更高价值场景的任务
[01:16:49] 然后它完成不了
[01:16:51] 你会给它提供补充信息
[01:16:53] 然后你也会给它指出来哪错了
[01:16:56] 然后push它经过更多人的交互
[01:17:00] 能把这个任务给完成
[01:17:01] 所以其实本身上是
[01:17:03] 现在是这群人在当评估
[01:17:05] 但是这个评估会慢慢地被框架吸收
[01:17:08] 框架会设计很多东西来确保
[01:17:13] 在某些确定的场景我能凭准
[01:17:15] 同时也会被模型能力吸收
[01:17:17] 就模型会学会像人一样
[01:17:20] 当我采用这个方法或思路做到这儿平静的
[01:17:23] 或者说怎么怎么样
[01:17:25] 它会自己采取另外一种思路
[01:17:27] 或者说自己去反思
[01:17:28] 就像人一样去反思
[01:17:31] 当然了它是不是接触它自己
[01:17:33] 还是它是去接触一个更super的agent
[01:17:35] 还是一个其他领域的agent
[01:17:39] 那都是有可能的
[01:17:41] 但这个是目前这些框架
[01:17:43] 没有太去
[01:17:44] 其实最近一个月已经有一些框架
[01:17:47] 在去关注这些事情了
[01:17:49] 因为在OpenCloud发了之后
[01:17:51] 就国内的很多团队都推出了类似的产品
[01:17:54] 你觉得他们有不同吗
[01:17:55] 比如说QQ的团队有
[01:17:56] 你们团队有
[01:17:58] Kimi有
[01:17:59] MiniMax有
[01:18:00] 他们有什么不一样
[01:18:01] 我大概只试了一半
[01:18:02] 对 只试了一半
[01:18:03] 我觉得大同小异
[01:18:04] 就是让
[01:18:06] 这个大同小异真的就是让
[01:18:08] 让OpenCloud
[01:18:10] 变成一个lay chart的形态
[01:18:12] 让你去
[01:18:13] 感受到
[01:18:14] 我还没有看到一个
[01:18:15] 我自己觉得
[01:18:18] 至少在改agent的框架本身
[01:18:20] 我觉得你这种产品
[01:18:20] 你知道要去叠代框架本身吧
[01:18:23] 还没有看到一个比
[01:18:25] OpenCloud开源社区进步更快的
[01:18:28] 因为OpenCloud开源社区进步太快了
[01:18:30] 然后我还没有看到
[01:18:31] 比这个开源社区进步的更快的
[01:18:34] 这样一个agent的框架
[01:18:36] 或说产品出现
[01:18:37] 我还没看到
